Land,Ride,Day of Week,Local Time,wait_minutes,is_long_wait,delta_wait,wait_bucket,land_avg_wait
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 09:15:03.861358-07:00,5,false,0,low,8.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 09:30:04.115168-07:00,5,false,0,low,10.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 09:45:04.285069-07:00,5,false,0,low,10.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 10:00:03.632649-07:00,5,false,0,low,12.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 10:15:03.839860-07:00,5,false,0,low,14.38
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 10:30:04.134899-07:00,5,false,0,low,13.12
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 10:45:04.579482-07:00,5,false,0,low,13.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 11:00:03.773326-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 11:15:03.968304-07:00,5,false,0,low,21.88
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 11:30:04.254511-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 11:45:03.588435-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 12:00:04.168442-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 12:15:03.457878-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 12:30:03.749674-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 12:45:03.949771-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 13:00:04.372436-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 13:15:03.558150-07:00,5,false,0,low,21.88
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 13:30:03.838958-07:00,5,false,0,low,22.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 13:45:04.046310-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 14:00:04.265683-07:00,5,false,0,low,15.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 14:15:03.465360-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 14:30:03.764262-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 14:45:03.978128-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 15:00:04.186852-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 15:15:04.397981-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 15:30:03.740089-07:00,5,false,0,low,18.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 15:45:03.955936-07:00,5,false,0,low,18.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 16:00:04.284624-07:00,5,false,0,low,18.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 16:15:03.494975-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 16:30:03.775228-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 16:45:03.993275-07:00,5,false,0,low,16.25
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 17:00:04.602257-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 17:15:03.856992-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 17:30:04.124003-07:00,5,false,0,low,21.25
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 17:45:04.378011-07:00,5,false,0,low,21.25
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 18:00:03.963769-07:00,5,false,0,low,23.75
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 18:15:04.236749-07:00,5,false,0,low,21.88
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 18:30:03.526125-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 18:45:03.908266-07:00,5,false,0,low,21.88
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 19:00:04.148893-07:00,5,false,0,low,21.25
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 19:15:04.458308-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 19:30:03.780778-07:00,5,false,0,low,18.57
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 19:45:04.043376-07:00,5,false,0,low,15.83
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 20:00:04.449612-07:00,5,false,0,low,14.17
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 20:15:03.698445-07:00,5,false,0,low,15.0
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 20:30:04.002110-07:00,5,false,0,low,19.17
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 20:45:04.224175-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Sunday,2024-07-14 21:00:03.443992-07:00,5,false,0,low,17.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 08:45:04.398602-07:00,5,false,0,low,5.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 09:00:03.664468-07:00,5,false,0,low,5.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 09:15:03.932592-07:00,5,false,0,low,7.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 09:30:04.269126-07:00,5,false,0,low,7.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 09:45:03.508387-07:00,5,false,0,low,10.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 10:00:04.118540-07:00,5,false,0,low,14.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 10:15:04.437484-07:00,5,false,0,low,16.25
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 10:30:04.593436-07:00,5,false,0,low,15.71
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 10:45:03.930484-07:00,5,false,0,low,14.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 11:00:04.215792-07:00,5,false,0,low,14.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 11:15:03.481194-07:00,5,false,0,low,15.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 11:30:04.176202-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 11:45:03.480072-07:00,5,false,0,low,20.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 12:00:03.778985-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 12:15:04.086086-07:00,5,false,0,low,21.25
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 12:30:04.475403-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 12:45:03.767427-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 13:00:04.056861-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 13:15:04.343910-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 13:30:03.711653-07:00,5,false,0,low,16.25
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 13:45:04.003648-07:00,5,false,0,low,15.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 14:00:04.558770-07:00,5,false,0,low,21.88
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 14:15:03.887299-07:00,5,false,0,low,19.29
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 14:30:04.243859-07:00,5,false,0,low,22.86
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 14:45:03.547341-07:00,5,false,0,low,20.71
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 15:00:03.851894-07:00,5,false,0,low,17.86
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 15:15:04.158573-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 15:30:03.508597-07:00,5,false,0,low,19.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 15:45:03.784335-07:00,5,false,0,low,18.75
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 16:00:04.068466-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 16:15:04.365706-07:00,5,false,0,low,18.12
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 16:30:03.703273-07:00,5,false,0,low,17.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 16:45:03.973720-07:00,5,false,0,low,15.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 17:00:04.280628-07:00,5,false,0,low,16.25
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 17:15:03.899730-07:00,5,false,0,low,28.75
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 17:30:04.301598-07:00,5,false,0,low,27.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 17:45:03.605889-07:00,5,false,0,low,24.38
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 18:00:04.116683-07:00,5,false,0,low,22.5
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 18:15:04.409904-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 18:30:04.064653-07:00,5,false,0,low,21.25
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 18:45:04.534232-07:00,5,false,0,low,23.75
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 19:00:03.843624-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 19:15:04.157122-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 19:30:03.589509-07:00,5,false,0,low,20.62
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 19:45:09.231712-07:00,5,false,0,low,19.17
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 20:00:03.606629-07:00,5,false,0,low,19.17
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 20:15:23.761804-07:00,5,false,0,low,19.17
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 20:30:09.808617-07:00,5,false,0,low,19.17
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 20:45:04.456152-07:00,5,false,0,low,18.0
Pixar Pier,Games of Pixar Pier,Monday,2024-07-15 21:00:03.795466-07:00,5,false,0,low,22.0
Paradise Gardens Park,Golden Zephyr,Monday,2024-07-08 19:45:03.709468-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Monday,2024-07-08 20:00:03.808298-07:00,5,false,0,low,13.75
Paradise Gardens Park,Golden Zephyr,Monday,2024-07-08 20:15:04.479914-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Monday,2024-07-08 20:30:04.568513-07:00,5,false,0,low,8.75
Paradise Gardens Park,Golden Zephyr,Monday,2024-07-08 21:45:03.862498-07:00,5,false,0,low,7.5
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 13:00:04.313878-07:00,35,false,30,high,41.25
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 13:15:04.224809-07:00,35,false,0,high,41.25
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 13:30:04.148748-07:00,35,false,0,high,36.67
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 13:45:04.167446-07:00,25,false,-10,medium,38.33
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 14:00:04.252667-07:00,25,false,0,medium,38.33
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 14:15:05.015161-07:00,25,false,0,medium,43.75
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 14:30:03.968196-07:00,25,false,0,medium,28.33
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 17:00:04.945025-07:00,25,false,0,medium,26.67
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 17:15:04.037489-07:00,25,false,0,medium,28.33
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 17:30:04.366710-07:00,25,false,0,medium,26.25
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 17:45:04.335331-07:00,15,false,-10,medium,40.0
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 18:00:04.262074-07:00,15,false,0,medium,40.0
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 18:15:04.158426-07:00,15,false,0,medium,30.0
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 18:30:04.114731-07:00,15,false,0,medium,22.5
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 18:45:04.340184-07:00,5,false,-10,low,15.0
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 19:00:04.256332-07:00,5,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 19:15:04.151595-07:00,25,false,20,medium,18.33
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 19:30:04.123524-07:00,25,false,0,medium,21.67
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 19:45:04.072913-07:00,10,false,-15,low,26.25
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 20:00:03.966397-07:00,10,false,0,low,25.0
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 20:15:03.830824-07:00,10,false,0,low,26.67
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 20:30:03.818977-07:00,10,false,0,low,26.67
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 21:45:03.514831-07:00,10,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Tuesday,2024-07-09 22:00:04.423903-07:00,10,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 09:00:03.826492-07:00,5,false,-5,low,6.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 09:15:03.761886-07:00,5,false,0,low,6.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 09:30:03.743515-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 09:45:03.830533-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 10:00:03.747302-07:00,5,false,0,low,13.75
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 10:15:03.995368-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 10:30:04.001095-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 10:45:04.278958-07:00,5,false,0,low,18.33
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 11:00:04.224704-07:00,5,false,0,low,18.33
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 11:15:04.154493-07:00,5,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 11:30:04.133879-07:00,5,false,0,low,11.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 11:45:04.098114-07:00,5,false,0,low,16.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 12:00:04.081662-07:00,5,false,0,low,16.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 12:15:03.992553-07:00,5,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 12:30:04.033750-07:00,15,false,10,medium,23.75
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 12:45:04.057584-07:00,15,false,0,medium,23.75
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 13:45:03.902070-07:00,15,false,0,medium,27.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 14:00:04.486083-07:00,15,false,0,medium,27.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 14:15:03.796568-07:00,10,false,-5,low,28.75
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 14:30:03.832366-07:00,10,false,0,low,25.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 14:45:03.774044-07:00,10,false,0,low,26.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 15:00:03.719863-07:00,5,false,-5,low,20.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 15:15:03.908712-07:00,5,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 15:30:03.993282-07:00,5,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 15:45:03.941422-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 16:00:03.903895-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 16:15:04.081412-07:00,5,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 16:30:04.113368-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 16:45:05.221414-07:00,5,false,0,low,22.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 17:00:04.349045-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 17:15:04.289159-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 17:30:04.775474-07:00,5,false,0,low,13.33
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 17:45:03.839446-07:00,5,false,0,low,11.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 18:00:03.810137-07:00,5,false,0,low,11.67
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 18:15:03.751041-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 18:30:03.799645-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 18:45:03.809212-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 19:00:03.745587-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 19:15:03.711389-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 19:30:03.928464-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 20:45:04.013692-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Wednesday,2024-07-10 22:00:04.136259-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 08:15:04.078080-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 08:30:04.276714-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 08:45:04.300893-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 09:00:04.944253-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 09:15:03.985152-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 09:30:04.109134-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 09:45:04.252381-07:00,5,false,0,low,6.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 10:00:04.272141-07:00,5,false,0,low,6.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 10:15:04.273134-07:00,5,false,0,low,7.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 10:30:04.341938-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 10:45:04.315953-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 11:00:04.546238-07:00,5,false,0,low,13.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 11:15:03.539531-07:00,5,false,0,low,13.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 11:30:03.586151-07:00,5,false,0,low,18.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 11:45:03.597625-07:00,5,false,0,low,25.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 12:00:03.697387-07:00,5,false,0,low,11.67
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 12:15:03.796793-07:00,5,false,0,low,8.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 12:30:03.884427-07:00,5,false,0,low,13.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 12:45:03.917651-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 13:00:04.129964-07:00,5,false,0,low,20.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 13:15:09.232797-07:00,10,false,5,low,21.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 13:30:04.323977-07:00,10,false,0,low,23.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 13:45:04.355782-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 14:00:04.493435-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 14:15:03.529905-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 14:30:03.775094-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 14:45:03.792848-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 15:00:03.849087-07:00,10,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 15:15:03.887313-07:00,10,false,0,low,18.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 15:30:03.990770-07:00,10,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 15:45:04.018677-07:00,10,false,0,low,20.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 16:00:04.092215-07:00,10,false,0,low,17.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 16:15:04.126128-07:00,10,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 17:00:04.912838-07:00,5,false,-5,low,15.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 17:15:04.434801-07:00,5,false,0,low,23.33
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 18:45:03.549833-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 19:00:04.400788-07:00,5,false,0,low,7.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 19:15:03.587729-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 19:30:03.703524-07:00,5,false,0,low,13.75
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 19:45:03.770681-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 20:00:04.358155-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 20:15:05.475672-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 20:30:03.587466-07:00,5,false,0,low,12.5
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 20:45:03.641314-07:00,5,false,0,low,15.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 21:45:04.141038-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Thursday,2024-07-11 22:00:04.228383-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 08:15:03.596109-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 08:30:03.814141-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 08:45:03.899685-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 09:00:04.283158-07:00,5,false,0,low,5.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 09:15:04.426175-07:00,5,false,0,low,6.25
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 09:30:03.564877-07:00,5,false,0,low,7.5
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 09:45:03.670835-07:00,5,false,0,low,8.75
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 10:00:03.808044-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 10:15:03.887840-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 10:30:04.010916-07:00,5,false,0,low,11.25
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 10:45:04.113555-07:00,5,false,0,low,13.75
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 11:00:04.257173-07:00,5,false,0,low,16.25
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 11:15:04.364117-07:00,5,false,0,low,6.67
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 11:30:03.509905-07:00,5,false,0,low,8.33
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 11:45:03.586621-07:00,5,false,0,low,8.33
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 12:00:03.695735-07:00,5,false,0,low,10.0
Paradise Gardens Park,Golden Zephyr,Friday,2024-07-12 12:15:03.825444-07:00,5,false,0,low,13.33
